p,o,a,b,c
113,+,38353,98,31
113,+,38353,99,32
113,+,38353,100,33
113,+,38353,101,34
113,+,38353,102,35
113,+,38353,103,36
113,+,38353,104,37
113,+,38353,105,38
113,+,38353,106,39
113,+,38353,107,40
113,+,38353,108,41
113,+,38353,109,42
113,+,38353,110,43
113,+,38353,111,44
113,+,38353,112,45
113,+,38353,113,46
113,+,4030,0,75
113,+,4030,1,76
113,+,4030,2,77
113,+,4030,3,78
113,+,4030,4,79
113,+,4030,5,80
113,+,4030,6,81
113,+,4030,7,82
113,+,4030,8,83
113,+,4030,9,84
113,+,4030,10,85
113,+,4030,11,86
113,+,4030,12,87
113,+,4030,13,88
113,+,4030,14,89
113,+,4030,15,90
113,+,4030,16,91
113,+,4030,17,92
113,+,4030,18,93
113,+,4030,19,94
113,+,4030,20,95
113,+,4030,21,96
113,+,4030,22,97
113,+,4030,23,98
113,+,4030,24,99
113,+,4030,25,100
113,+,4030,26,101
113,+,4030,27,102
113,+,4030,28,103
113,+,4030,29,104
113,+,4030,30,105
113,+,4030,31,106
113,+,4030,32,107
113,+,4030,33,108
113,+,4030,34,109
113,+,4030,35,110
113,+,4030,36,111
113,+,4030,37,112
113,+,4030,38,0
113,+,4030,39,1
113,+,4030,40,2
113,+,4030,41,3
113,+,4030,42,4
113,+,4030,43,5
113,+,4030,44,6
113,+,4030,45,7
113,+,4030,46,8
113,+,4030,47,9
113,+,4030,48,10
113,+,4030,49,11
113,+,4030,50,12
113,+,4030,51,13
113,+,4030,52,14
113,+,4030,53,15
113,+,4030,54,16
113,+,4030,55,17
113,+,4030,56,18
113,+,4030,57,19
113,+,4030,58,20
113,+,4030,59,21
113,+,4030,60,22
113,+,4030,61,23
113,+,4030,62,24
113,+,4030,63,25
113,+,4030,64,26
113,+,4030,65,27
113,+,4030,66,28
113,+,4030,67,29
113,+,4030,68,30
113,+,4030,69,31
113,+,4030,70,32
113,+,4030,71,33
113,+,4030,72,34
113,+,4030,73,35
113,+,4030,74,36
113,+,4030,75,37
113,+,4030,76,38
113,+,4030,77,39
113,+,4030,78,40
113,+,4030,79,41
113,+,4030,80,42
113,+,4030,81,43
113,+,4030,82,44
113,+,4030,83,45
113,+,4030,84,46
113,+,4030,85,47
113,+,4030,86,48
113,+,4030,87,49
113,+,4030,88,50
113,+,4030,89,51
113,+,4030,90,52
113,+,4030,91,53
113,+,4030,92,54
113,+,4030,93,55
113,+,4030,94,56
113,+,4030,95,57
113,+,4030,96,58
113,+,4030,97,59
113,+,4030,98,60
113,+,4030,99,61
113,+,4030,100,62
113,+,4030,101,63
113,+,4030,102,64
113,+,4030,103,65
113,+,4030,104,66
113,+,4030,105,67
113,+,4030,106,68
113,+,4030,107,69
113,+,4030,108,70
113,+,4030,109,71
113,+,4030,110,72
113,+,4030,111,73
113,+,4030,112,74
113,+,4030,113,75
113,+,15416,0,48
113,+,15416,1,49
113,+,15416,2,50
113,+,15416,3,51
113,+,15416,4,52
113,+,15416,5,53
113,+,15416,6,54
113,+,15416,7,55
113,+,15416,8,56
113,+,15416,9,57
113,+,15416,10,58
113,+,15416,11,59
113,+,15416,12,60
113,+,15416,13,61
113,+,15416,14,62
113,+,15416,15,63
113,+,15416,16,64
113,+,15416,17,65
113,+,15416,18,66
113,+,15416,19,67
113,+,15416,20,68
113,+,15416,21,69
113,+,15416,22,70
113,+,15416,23,71
113,+,15416,24,72
113,+,15416,25,73
113,+,15416,26,74
113,+,15416,27,75
113,+,15416,28,76
113,+,15416,29,77
113,+,15416,30,78
113,+,15416,31,79
113,+,15416,32,80
113,+,15416,33,81
113,+,15416,34,82
113,+,15416,35,83
113,+,15416,36,84
113,+,15416,37,85
113,+,15416,38,86
113,+,15416,39,87
113,+,15416,40,88
113,+,15416,41,89
113,+,15416,42,90
113,+,15416,43,91
113,+,15416,44,92
113,+,15416,45,93
113,+,15416,46,94
113,+,15416,47,95
113,+,15416,48,96
113,+,15416,49,97
113,+,15416,50,98
113,+,15416,51,99
113,+,15416,52,100
113,+,15416,53,101
113,+,15416,54,102
113,+,15416,55,103
113,+,15416,56,104
113,+,15416,57,105
113,+,15416,58,106
113,+,15416,59,107
113,+,15416,60,108
113,+,15416,61,109
113,+,15416,62,110
113,+,15416,63,111
113,+,15416,64,112
113,+,15416,65,0
113,+,15416,66,1
113,+,15416,67,2
113,+,15416,68,3
113,+,15416,69,4
113,+,15416,70,5
113,+,15416,71,6
113,+,15416,72,7
113,+,15416,73,8
113,+,15416,74,9
113,+,15416,75,10
113,+,15416,76,11
113,+,15416,77,12
113,+,15416,78,13
113,+,15416,79,14
113,+,15416,80,15
113,+,15416,81,16
113,+,15416,82,17
113,+,15416,83,18
113,+,15416,84,19
113,+,15416,85,20
113,+,15416,86,21
113,+,15416,87,22
113,+,15416,88,23
113,+,15416,89,24
113,+,15416,90,25
113,+,15416,91,26
113,+,15416,92,27
113,+,15416,93,28
113,+,15416,94,29
113,+,15416,95,30
113,+,15416,96,31
113,+,15416,97,32
113,+,15416,98,33
113,+,15416,99,34
113,+,15416,100,35
113,+,15416,101,36
113,+,15416,102,37
113,+,15416,103,38
113,+,15416,104,39
113,+,15416,105,40
113,+,15416,106,41
113,+,15416,107,42
113,+,15416,108,43
113,+,15416,109,44
113,+,15416,110,45
113,+,15416,111,46
113,+,15416,112,47
113,+,15416,113,48
113,+,53879,0,91
113,+,53879,1,92
113,+,53879,2,93
113,+,53879,3,94
113,+,53879,4,95
113,+,53879,5,96
113,+,53879,6,97
113,+,53879,7,98
113,+,53879,8,99
113,+,53879,9,100
113,+,53879,10,101
113,+,53879,11,102
113,+,53879,12,103
113,+,53879,13,104
113,+,53879,14,105
113,+,53879,15,106
113,+,53879,16,107
113,+,53879,17,108
113,+,53879,18,109
113,+,53879,19,110
113,+,53879,20,111
113,+,53879,21,112
113,+,53879,22,0
113,+,53879,23,1
113,+,53879,24,2
113,+,53879,25,3
113,+,53879,26,4
113,+,53879,27,5
113,+,53879,28,6
113,+,53879,29,7
113,+,53879,30,8
113,+,53879,31,9
113,+,53879,32,10
113,+,53879,33,11
113,+,53879,34,12
113,+,53879,35,13
113,+,53879,36,14
113,+,53879,37,15
113,+,53879,38,16
113,+,53879,39,17
113,+,53879,40,18
113,+,53879,41,19
113,+,53879,42,20
113,+,53879,43,21
113,+,53879,44,22
113,+,53879,45,23
113,+,53879,46,24
113,+,53879,47,25
113,+,53879,48,26
113,+,53879,49,27
113,+,53879,50,28
113,+,53879,51,29
113,+,53879,52,30
113,+,53879,53,31
113,+,53879,54,32
113,+,53879,55,33
113,+,53879,56,34
113,+,53879,57,35
113,+,53879,58,36
113,+,53879,59,37
113,+,53879,60,38
113,+,53879,61,39
113,+,53879,62,40
113,+,53879,63,41
113,+,53879,64,42
113,+,53879,65,43
113,+,53879,66,44
113,+,53879,67,45
113,+,53879,68,46
113,+,53879,69,47
113,+,53879,70,48
113,+,53879,71,49
113,+,53879,72,50
113,+,53879,73,51
113,+,53879,74,52
113,+,53879,75,53
113,+,53879,76,54
113,+,53879,77,55
113,+,53879,78,56
113,+,53879,79,57
113,+,53879,80,58
113,+,53879,81,59
113,+,53879,82,60
113,+,53879,83,61
113,+,53879,84,62
113,+,53879,85,63
113,+,53879,86,64
113,+,53879,87,65
113,+,53879,88,66
113,+,53879,89,67
113,+,53879,90,68
113,+,53879,91,69
113,+,53879,92,70
113,+,53879,93,71
113,+,53879,94,72
113,+,53879,95,73
113,+,53879,96,74
113,+,53879,97,75
113,+,53879,98,76
113,+,53879,99,77
113,+,53879,100,78
113,+,53879,101,79
113,+,53879,102,80
113,+,53879,103,81
113,+,53879,104,82
113,+,53879,105,83
113,+,53879,106,84
113,+,53879,107,85
113,+,53879,108,86
113,+,53879,109,87
113,+,53879,110,88
113,+,53879,111,89
113,+,53879,112,90
113,+,53879,113,91
113,+,60716,0,35
113,+,60716,1,36
113,+,60716,2,37
113,+,60716,3,38
113,+,60716,4,39
113,+,60716,5,40
113,+,60716,6,41
113,+,60716,7,42
113,+,60716,8,43
113,+,60716,9,44
113,+,60716,10,45
113,+,60716,11,46
113,+,60716,12,47
113,+,60716,13,48
113,+,60716,14,49
113,+,60716,15,50
113,+,60716,16,51
113,+,60716,17,52
113,+,60716,18,53
113,+,60716,19,54
113,+,60716,20,55
113,+,60716,21,56
113,+,60716,22,57
113,+,60716,23,58
113,+,60716,24,59
113,+,60716,25,60
113,+,60716,26,61
113,+,60716,27,62
113,+,60716,28,63
113,+,60716,29,64
113,+,60716,30,65
113,+,60716,31,66
113,+,60716,32,67
113,+,60716,33,68
113,+,60716,34,69
113,+,60716,35,70
113,+,60716,36,71
113,+,60716,37,72
113,+,60716,38,73
113,+,60716,39,74
113,+,60716,40,75
113,+,60716,41,76
113,+,60716,42,77
113,+,60716,43,78
113,+,60716,44,79
113,+,60716,45,80
113,+,60716,46,81
113,+,60716,47,82
113,+,60716,48,83
113,+,60716,49,84
113,+,60716,50,85
113,+,60716,51,86
113,+,60716,52,87
113,+,60716,53,88
113,+,60716,54,89
113,+,60716,55,90
113,+,60716,56,91
113,+,60716,57,92
113,+,60716,58,93
113,+,60716,59,94
113,+,60716,60,95
113,+,60716,61,96
113,+,60716,62,97
113,+,60716,63,98
113,+,60716,64,99
113,+,60716,65,100
113,+,60716,66,101
113,+,60716,67,102
113,+,60716,68,103
113,+,60716,69,104
113,+,60716,70,105
113,+,60716,71,106
113,+,60716,72,107
113,+,60716,73,108
113,+,60716,74,109
113,+,60716,75,110
113,+,60716,76,111
113,+,60716,77,112
113,+,60716,78,0
113,+,60716,79,1
113,+,60716,80,2
113,+,60716,81,3
113,+,60716,82,4
113,+,60716,83,5
113,+,60716,84,6
113,+,60716,85,7
113,+,60716,86,8
113,+,60716,87,9
113,+,60716,88,10
113,+,60716,89,11
113,+,60716,90,12
113,+,60716,91,13
113,+,60716,92,14
113,+,60716,93,15
113,+,60716,94,16
113,+,60716,95,17
113,+,60716,96,18
113,+,60716,97,19
113,+,60716,98,20
113,+,60716,99,21
113,+,60716,100,22
113,+,60716,101,23
113,+,60716,102,24
113,+,60716,103,25
113,+,60716,104,26
113,+,60716,105,27
113,+,60716,106,28
113,+,60716,107,29
113,+,60716,108,30
113,+,60716,109,31
113,+,60716,110,32
113,+,60716,111,33
113,+,60716,112,34
113,+,60716,113,35
113,+,88178,0,38
113,+,88178,1,39
113,+,88178,2,40
113,+,88178,3,41
113,+,88178,4,42
113,+,88178,5,43
113,+,88178,6,44
113,+,88178,7,45
113,+,88178,8,46
113,+,88178,9,47
113,+,88178,10,48
113,+,88178,11,49
113,+,88178,12,50
113,+,88178,13,51
113,+,88178,14,52
113,+,88178,15,53
113,+,88178,16,54
113,+,88178,17,55
113,+,88178,18,56
113,+,88178,19,57
113,+,88178,20,58
113,+,88178,21,59
113,+,88178,22,60
113,+,88178,23,61
113,+,88178,24,62
113,+,88178,25,63
113,+,88178,26,64
113,+,88178,27,65
113,+,88178,28,66
113,+,88178,29,67
113,+,88178,30,68
113,+,88178,31,69
113,+,88178,32,70
113,+,88178,33,71
113,+,88178,34,72
113,+,88178,35,73
113,+,88178,36,74
113,+,88178,37,75
113,+,88178,38,76
113,+,88178,39,77
113,+,88178,40,78
113,+,88178,41,79
113,+,88178,42,80
113,+,88178,43,81
113,+,88178,44,82
113,+,88178,45,83
113,+,88178,46,84
113,+,88178,47,85
113,+,88178,48,86
113,+,88178,49,87
113,+,88178,50,88
113,+,88178,51,89
113,+,88178,52,90
113,+,88178,53,91
113,+,88178,54,92
113,+,88178,55,93
113,+,88178,56,94
113,+,88178,57,95
113,+,88178,58,96
113,+,88178,59,97
113,+,88178,60,98
113,+,88178,61,99
113,+,88178,62,100
113,+,88178,63,101
113,+,88178,64,102
113,+,88178,65,103
113,+,88178,66,104
113,+,88178,67,105
113,+,88178,68,106
113,+,88178,69,107
113,+,88178,70,108
113,+,88178,71,109
113,+,88178,72,110
113,+,88178,73,111
113,+,88178,74,112
113,+,88178,75,0
113,+,88178,76,1
113,+,88178,77,2
113,+,88178,78,3
113,+,88178,79,4
113,+,88178,80,5
113,+,88178,81,6
113,+,88178,82,7
113,+,88178,83,8
113,+,88178,84,9
113,+,88178,85,10
113,+,88178,86,11
113,+,88178,87,12
113,+,88178,88,13
113,+,88178,89,14
113,+,88178,90,15
113,+,88178,91,16
113,+,88178,92,17
113,+,88178,93,18
113,+,88178,94,19
113,+,88178,95,20
113,+,88178,96,21
113,+,88178,97,22
113,+,88178,98,23
113,+,88178,99,24
113,+,88178,100,25
113,+,88178,101,26
113,+,88178,102,27
113,+,88178,103,28
113,+,88178,104,29
113,+,88178,105,30
113,+,88178,106,31
113,+,88178,107,32
113,+,88178,108,33
113,+,88178,109,34
113,+,88178,110,35
113,+,88178,111,36
113,+,88178,112,37
113,+,88178,113,38
113,+,40483,0,29
113,+,40483,1,30
113,+,40483,2,31
113,+,40483,3,32
113,+,40483,4,33
113,+,40483,5,34
113,+,40483,6,35
113,+,40483,7,36
113,+,40483,8,37
113,+,40483,9,38
113,+,40483,10,39
113,+,40483,11,40
113,+,40483,12,41
113,+,40483,13,42
113,+,40483,14,43
113,+,40483,15,44
113,+,40483,16,45
113,+,40483,17,46
113,+,40483,18,47
113,+,40483,19,48
113,+,40483,20,49
113,+,40483,21,50
113,+,40483,22,51
113,+,40483,23,52
113,+,40483,24,53
113,+,40483,25,54
113,+,40483,26,55
113,+,40483,27,56
113,+,40483,28,57
113,+,40483,29,58
113,+,40483,30,59
113,+,40483,31,60
113,+,40483,32,61
113,+,40483,33,62
113,+,40483,34,63
113,+,40483,35,64
113,+,40483,36,65
113,+,40483,37,66
113,+,40483,38,67
113,+,40483,39,68
113,+,40483,40,69
113,+,40483,41,70
113,+,40483,42,71
113,+,40483,43,72
113,+,40483,44,73
113,+,40483,45,74
113,+,40483,46,75
113,+,40483,47,76
113,+,40483,48,77
113,+,40483,49,78
113,+,40483,50,79
113,+,40483,51,80
113,+,40483,52,81
113,+,40483,53,82
113,+,40483,54,83
113,+,40483,55,84
113,+,40483,56,85
113,+,40483,57,86
113,+,40483,58,87
113,+,40483,59,88
113,+,40483,60,89
113,+,40483,61,90
113,+,40483,62,91
113,+,40483,63,92
113,+,40483,64,93
113,+,40483,65,94
113,+,40483,66,95
113,+,40483,67,96
113,+,40483,68,97
113,+,40483,69,98
113,+,40483,70,99
113,+,40483,71,100
113,+,40483,72,101
113,+,40483,73,102
113,+,40483,74,103
113,+,40483,75,104
113,+,40483,76,105
113,+,40483,77,106
113,+,40483,78,107
113,+,40483,79,108
113,+,40483,80,109
113,+,40483,81,110
113,+,40483,82,111
113,+,40483,83,112
113,+,40483,84,0
113,+,40483,85,1
113,+,40483,86,2
113,+,40483,87,3
113,+,40483,88,4
113,+,40483,89,5
113,+,40483,90,6
113,+,40483,91,7
113,+,40483,92,8
113,+,40483,93,9
113,+,40483,94,10
113,+,40483,95,11
113,+,40483,96,12
113,+,40483,97,13
113,+,40483,98,14
113,+,40483,99,15
113,+,40483,100,16
113,+,40483,101,17
113,+,40483,102,18
113,+,40483,103,19
113,+,40483,104,20
113,+,40483,105,21
113,+,40483,106,22
113,+,40483,107,23
113,+,40483,108,24
113,+,40483,109,25
113,+,40483,110,26
113,+,40483,111,27
113,+,40483,112,28
113,+,40483,113,29
113,-,38286,0,92
113,-,38286,1,91
113,-,38286,2,90
113,-,38286,3,89
113,-,38286,4,88
113,-,38286,5,87
113,-,38286,6,86
113,-,38286,7,85
113,-,38286,8,84
113,-,38286,9,83
113,-,38286,10,82
113,-,38286,11,81
113,-,38286,12,80
113,-,38286,13,79
113,-,38286,14,78
113,-,38286,15,77
113,-,38286,16,76
113,-,38286,17,75
113,-,38286,18,74
113,-,38286,19,73
113,-,38286,20,72
113,-,38286,21,71
113,-,38286,22,70
113,-,38286,23,69
113,-,38286,24,68
113,-,38286,25,67
113,-,38286,26,66
113,-,38286,27,65
113,-,38286,28,64
113,-,38286,29,63
113,-,38286,30,62
113,-,38286,31,61
113,-,38286,32,60
113,-,38286,33,59
113,-,38286,34,58
113,-,38286,35,57
113,-,38286,36,56
113,-,38286,37,55
113,-,38286,38,54
113,-,38286,39,53
113,-,38286,40,52
113,-,38286,41,51
113,-,38286,42,50
113,-,38286,43,49
113,-,38286,44,48
113,-,38286,45,47
113,-,38286,46,46
113,-,38286,47,45
113,-,38286,48,44
113,-,38286,49,43
113,-,38286,50,42
113,-,38286,51,41
113,-,38286,52,40
113,-,38286,53,39
113,-,38286,54,38
113,-,38286,55,37
113,-,38286,56,36
113,-,38286,57,35
113,-,38286,58,34
113,-,38286,59,33
113,-,38286,60,32
113,-,38286,61,31
113,-,38286,62,30
113,-,38286,63,29
113,-,38286,64,28
113,-,38286,65,27
113,-,38286,66,26
113,-,38286,67,25
113,-,38286,68,24
113,-,38286,69,23
113,-,38286,70,22
113,-,38286,71,21
113,-,38286,72,20
113,-,38286,73,19
113,-,38286,74,18
113,-,38286,75,17
113,-,38286,76,16
113,-,38286,77,15
113,-,38286,78,14
113,-,38286,79,13
113,-,38286,80,12
113,-,38286,81,11
113,-,38286,82,10
113,-,38286,83,9
113,-,38286,84,8
113,-,38286,85,7
113,-,38286,86,6
113,-,38286,87,5
113,-,38286,88,4
113,-,38286,89,3
113,-,38286,90,2
113,-,38286,91,1
113,-,38286,92,0
113,-,38286,93,112
113,-,38286,94,111
113,-,38286,95,110
113,-,38286,96,109
113,-,38286,97,108
113,-,38286,98,107
113,-,38286,99,106
113,-,38286,100,105
113,-,38286,101,104
113,-,38286,102,103
113,-,38286,103,102
113,-,38286,104,101
113,-,38286,105,100
113,-,38286,106,99
113,-,38286,107,98
113,-,38286,108,97
113,-,38286,109,96
113,-,38286,110,95
113,-,38286,111,94
113,-,38286,112,93
113,-,38286,113,92
113,-,56838,0,112
113,-,56838,1,111
113,-,56838,2,110
113,-,56838,3,109
113,-,56838,4,108
113,-,56838,5,107
113,-,56838,6,106
113,-,56838,7,105
113,-,56838,8,104
113,-,56838,9,103
113,-,56838,10,102
113,-,56838,11,101
113,-,56838,12,100
113,-,56838,13,99
113,-,56838,14,98
113,-,56838,15,97
113,-,56838,16,96
113,-,56838,17,95
113,-,56838,18,94
113,-,56838,19,93
113,-,56838,20,92
113,-,56838,21,91
113,-,56838,22,90
113,-,56838,23,89
113,-,56838,24,88
113,-,56838,25,87
113,-,56838,26,86
113,-,56838,27,85
113,-,56838,28,84
113,-,56838,29,83
113,-,56838,30,82
113,-,56838,31,81
113,-,56838,32,80
113,-,56838,33,79
113,-,56838,34,78
113,-,56838,35,77
113,-,56838,36,76
113,-,56838,37,75
113,-,56838,38,74
113,-,56838,39,73
113,-,56838,40,72
113,-,56838,41,71
113,-,56838,42,70
113,-,56838,43,69
113,-,56838,44,68
113,-,56838,45,67
113,-,56838,46,66
113,-,56838,47,65
113,-,56838,48,64
113,-,56838,49,63
113,-,56838,50,62
113,-,56838,51,61
113,-,56838,52,60
113,-,56838,53,59
113,-,56838,54,58
113,-,56838,55,57
113,-,56838,56,56
113,-,56838,57,55
113,-,56838,58,54
113,-,56838,59,53
113,-,56838,60,52
113,-,56838,61,51
113,-,56838,62,50
113,-,56838,63,49
113,-,56838,64,48
113,-,56838,65,47
113,-,56838,66,46
113,-,56838,67,45
113,-,56838,68,44
113,-,56838,69,43
113,-,56838,70,42
113,-,56838,71,41
113,-,56838,72,40
113,-,56838,73,39
113,-,56838,74,38
113,-,56838,75,37
113,-,56838,76,36
113,-,56838,77,35
113,-,56838,78,34
113,-,56838,79,33
113,-,56838,80,32
113,-,56838,81,31
113,-,56838,82,30
113,-,56838,83,29
113,-,56838,84,28
113,-,56838,85,27
113,-,56838,86,26
113,-,56838,87,25
113,-,56838,88,24
113,-,56838,89,23
113,-,56838,90,22
113,-,56838,91,21
113,-,56838,92,20
113,-,56838,93,19
113,-,56838,94,18
113,-,56838,95,17
113,-,56838,96,16
113,-,56838,97,15
113,-,56838,98,14
113,-,56838,99,13
113,-,56838,100,12
113,-,56838,101,11
113,-,56838,102,10
113,-,56838,103,9
113,-,56838,104,8
113,-,56838,105,7
113,-,56838,106,6
113,-,56838,107,5
113,-,56838,108,4
113,-,56838,109,3
113,-,56838,110,2
113,-,56838,111,1
113,-,56838,112,0
113,-,56838,113,112
113,-,98262,0,65
113,-,98262,1,64
113,-,98262,2,63
113,-,98262,3,62
113,-,98262,4,61
113,-,98262,5,60
113,-,98262,6,59
113,-,98262,7,58
113,-,98262,8,57
113,-,98262,9,56
113,-,98262,10,55
113,-,98262,11,54
113,-,98262,12,53
113,-,98262,13,52
113,-,98262,14,51
113,-,98262,15,50
113,-,98262,16,49
113,-,98262,17,48
113,-,98262,18,47
113,-,98262,19,46
113,-,98262,20,45
113,-,98262,21,44
113,-,98262,22,43
113,-,98262,23,42
113,-,98262,24,41
113,-,98262,25,40
113,-,98262,26,39
113,-,98262,27,38
113,-,98262,28,37
113,-,98262,29,36
113,-,98262,30,35
113,-,98262,31,34
113,-,98262,32,33
113,-,98262,33,32
113,-,98262,34,31
113,-,98262,35,30
113,-,98262,36,29
113,-,98262,37,28
113,-,98262,38,27
113,-,98262,39,26
113,-,98262,40,25
113,-,98262,41,24
113,-,98262,42,23
113,-,98262,43,22
113,-,98262,44,21
113,-,98262,45,20
113,-,98262,46,19
113,-,98262,47,18
113,-,98262,48,17
113,-,98262,49,16
113,-,98262,50,15
113,-,98262,51,14
113,-,98262,52,13
113,-,98262,53,12
113,-,98262,54,11
113,-,98262,55,10
113,-,98262,56,9
113,-,98262,57,8
113,-,98262,58,7
113,-,98262,59,6
113,-,98262,60,5
113,-,98262,61,4
113,-,98262,62,3
113,-,98262,63,2
113,-,98262,64,1
113,-,98262,65,0
113,-,98262,66,112
113,-,98262,67,111
113,-,98262,68,110
113,-,98262,69,109
113,-,98262,70,108
113,-,98262,71,107
113,-,98262,72,106
113,-,98262,73,105
113,-,98262,74,104
113,-,98262,75,103
113,-,98262,76,102
113,-,98262,77,101
113,-,98262,78,100
113,-,98262,79,99
113,-,98262,80,98
113,-,98262,81,97
113,-,98262,82,96
113,-,98262,83,95
113,-,98262,84,94
113,-,98262,85,93
113,-,98262,86,92
113,-,98262,87,91
113,-,98262,88,90
113,-,98262,89,89
113,-,98262,90,88
113,-,98262,91,87
113,-,98262,92,86
113,-,98262,93,85
113,-,98262,94,84
113,-,98262,95,83
113,-,98262,96,82
113,-,98262,97,81
113,-,98262,98,80
113,-,98262,99,79
113,-,98262,100,78
113,-,98262,101,77
113,-,98262,102,76
113,-,98262,103,75
113,-,98262,104,74
113,-,98262,105,73
113,-,98262,106,72
113,-,98262,107,71
113,-,98262,108,70
113,-,98262,109,69
113,-,98262,110,68
113,-,98262,111,67
113,-,98262,112,66
113,-,98262,113,65
113,-,60261,0,32
113,-,60261,1,31
113,-,60261,2,30
113,-,60261,3,29
113,-,60261,4,28
113,-,60261,5,27
113,-,60261,6,26
113,-,60261,7,25
113,-,60261,8,24
113,-,60261,9,23
113,-,60261,10,22
113,-,60261,11,21
113,-,60261,12,20
113,-,60261,13,19
113,-,60261,14,18
113,-,60261,15,17
113,-,60261,16,16
113,-,60261,17,15
113,-,60261,18,14
113,-,60261,19,13
113,-,60261,20,12
113,-,60261,21,11
113,-,60261,22,10
113,-,60261,23,9
113,-,60261,24,8
113,-,60261,25,7
113,-,60261,26,6
113,-,60261,27,5
113,-,60261,28,4
113,-,60261,29,3
113,-,60261,30,2
113,-,60261,31,1
113,-,60261,32,0
113,-,60261,33,112
113,-,60261,34,111
113,-,60261,35,110
113,-,60261,36,109
113,-,60261,37,108
113,-,60261,38,107
113,-,60261,39,106
113,-,60261,40,105
113,-,60261,41,104
113,-,60261,42,103
113,-,60261,43,102
113,-,60261,44,101
113,-,60261,45,100
113,-,60261,46,99
113,-,60261,47,98
113,-,60261,48,97
113,-,60261,49,96
113,-,60261,50,95
113,-,60261,51,94
113,-,60261,52,93
113,-,60261,53,92
113,-,60261,54,91
113,-,60261,55,90
113,-,60261,56,89
113,-,60261,57,88
113,-,60261,58,87
113,-,60261,59,86
113,-,60261,60,85
113,-,60261,61,84
113,-,60261,62,83
113,-,60261,63,82
113,-,60261,64,81
113,-,60261,65,80
113,-,60261,66,79
113,-,60261,67,78
113,-,60261,68,77
113,-,60261,69,76
113,-,60261,70,75
113,-,60261,71,74
113,-,60261,72,73
113,-,60261,73,72
113,-,60261,74,71
113,-,60261,75,70
113,-,60261,76,69
113,-,60261,77,68
113,-,60261,78,67
113,-,60261,79,66
113,-,60261,80,65
113,-,60261,81,64
113,-,60261,82,63
113,-,60261,83,62
113,-,60261,84,61
113,-,60261,85,60
113,-,60261,86,59
113,-,60261,87,58
113,-,60261,88,57
113,-,60261,89,56
113,-,60261,90,55
113,-,60261,91,54
113,-,60261,92,53
113,-,60261,93,52
113,-,60261,94,51
113,-,60261,95,50
113,-,60261,96,49
113,-,60261,97,48
113,-,60261,98,47
113,-,60261,99,46
113,-,60261,100,45
113,-,60261,101,44
113,-,60261,102,43
113,-,60261,103,42
113,-,60261,104,41
113,-,60261,105,40
113,-,60261,106,39
113,-,60261,107,38
113,-,60261,108,37
113,-,60261,109,36
113,-,60261,110,35
113,-,60261,111,34
113,-,60261,112,33
113,-,60261,113,32
113,-,32138,0,46
113,-,32138,1,45
113,-,32138,2,44
113,-,32138,3,43
113,-,32138,4,42
113,-,32138,5,41
113,-,32138,6,40
113,-,32138,7,39
113,-,32138,8,38
113,-,32138,9,37
113,-,32138,10,36
113,-,32138,11,35
113,-,32138,12,34
113,-,32138,13,33
113,-,32138,14,32
113,-,32138,15,31
113,-,32138,16,30
113,-,32138,17,29
113,-,32138,18,28
113,-,32138,19,27
113,-,32138,20,26
113,-,32138,21,25
113,-,32138,22,24
113,-,32138,23,23
113,-,32138,24,22
113,-,32138,25,21
113,-,32138,26,20
113,-,32138,27,19
113,-,32138,28,18
113,-,32138,29,17
113,-,32138,30,16
113,-,32138,31,15
113,-,32138,32,14
113,-,32138,33,13
113,-,32138,34,12
113,-,32138,35,11
113,-,32138,36,10
113,-,32138,37,9
113,-,32138,38,8
113,-,32138,39,7
113,-,32138,40,6
113,-,32138,41,5
113,-,32138,42,4
113,-,32138,43,3
113,-,32138,44,2
113,-,32138,45,1
113,-,32138,46,0
113,-,32138,47,112
113,-,32138,48,111
113,-,32138,49,110
113,-,32138,50,109
113,-,32138,51,108
113,-,32138,52,107
113,-,32138,53,106
113,-,32138,54,105
113,-,32138,55,104
113,-,32138,56,103
113,-,32138,57,102
113,-,32138,58,101
113,-,32138,59,100
113,-,32138,60,99
113,-,32138,61,98
113,-,32138,62,97
113,-,32138,63,96
113,-,32138,64,95
113,-,32138,65,94
113,-,32138,66,93
113,-,32138,67,92
113,-,32138,68,91
113,-,32138,69,90
113,-,32138,70,89
113,-,32138,71,88
113,-,32138,72,87
113,-,32138,73,86
113,-,32138,74,85
113,-,32138,75,84
113,-,32138,76,83
