p,o,a,b,c
97,+,60,37,0
113,+,52,94,33
97,/,92,90,1
113,/,72,31,2
113,+,94,104,85
113,-,26,81,58
97,-,41,41,0
97,+,24,88,15
113,/,54,12,4
113,/,81,103,0
113,/,87,37,2
97,+,72,20,92
113,-,7,33,87
97,-,28,36,89
113,-,106,19,87
97,+,66,31,0
113,/,17,57,0
97,/,3,45,0
97,-,4,22,79
97,-,78,78,0
97,+,41,96,40
113,-,62,64,111
97,-,19,83,33
113,/,24,19,1
113,/,18,76,0
97,/,5,51,0
97,-,45,10,35
97,+,4,77,81
97,-,88,63,25
97,-,88,68,20
113,/,78,68,1
113,-,70,84,99
97,/,19,1,19
113,/,38,85,0
113,-,113,30,83
113,+,99,21,7
113,-,37,71,79
97,/,53,65,0
113,+,13,17,30
97,+,85,41,29
113,+,47,67,1
97,+,61,90,54
113,+,19,84,103
113,/,100,109,0
97,/,48,80,0
113,-,68,80,101
113,/,82,71,1
113,/,54,77,0
97,-,80,89,88
97,/,40,19,2
97,+,52,96,51
113,+,16,29,45
113,-,39,95,57
97,/,91,24,3
113,-,43,42,1
113,-,30,101,42
113,-,20,88,45
97,-,7,91,13
113,+,88,56,31
113,/,42,40,1
97,+,11,77,88
113,-,111,37,74
113,+,41,25,66
97,/,43,17,2
113,/,48,97,0
97,+,84,11,95
113,/,54,1,54
113,+,28,67,95
113,+,41,8,49
97,-,94,78,16
113,-,36,66,83
113,+,55,78,20
113,-,56,85,84
113,/,42,24,1
97,-,87,84,3
113,+,22,29,51
113,+,59,17,76
97,/,95,5,19
97,+,88,42,33
97,+,45,0,45
97,/,46,67,0
113,-,56,45,11
113,-,51,30,21
113,-,26,40,99
113,-,70,55,15
113,+,38,0,38
97,-,32,0,32
97,+,18,57,75
97,+,26,9,35
97,/,93,52,1
113,+,91,93,71
97,/,24,53,0
113,-,49,77,85
113,/,7,96,0
113,/,63,21,3
113,/,44,104,0
113,+,15,12,27
97,+,14,20,34
97,-,48,78,67
113,/,31,35,0
113,-,94,90,4
97,-,97,72,25
97,+,57,70,30
113,/,34,78,0
113,-,2,16,99
97,+,63,5,68
113,+,46,53,99
97,/,56,40,1
113,/,7,111,0
113,-,53,71,95
113,-,12,110,15
113,-,107,16,91
97,-,76,60,16
113,/,89,95,0
113,+,50,102,39
113,/,98,110,0
113,/,64,107,0
97,-,96,52,44
113,+,43,20,63
97,/,18,67,0
97,/,39,20,1
97,/,23,94,0
97,+,95,11,9
97,/,92,50,1
113,-,37,52,98
113,+,29,29,58
97,/,93,27,3
97,+,22,25,47
113,+,91,49,27
113,/,10,16,0
113,+,42,64,106
97,-,55,96,56
113,/,112,35,3
97,+,58,41,2
113,-,57,96,74
97,-,9,39,67
113,-,93,90,3
97,-,78,3,75
113,+,110,1,111
113,/,84,62,1
113,+,61,25,86
97,-,41,56,82
113,+,110,76,73
113,/,8,44,0
113,/,45,36,1
113,/,84,51,1
113,-,113,57,56
97,+,50,41,91
113,+,77,34,111
113,/,6,13,0
97,+,26,5,31
113,-,87,97,103
97,+,35,83,21
113,/,22,26,0
97,/,48,38,1
113,/,83,92,0
113,/,61,100,0
97,+,96,62,61
97,-,67,94,70
97,/,73,22,3
97,/,25,81,0
113,/,35,38,0
113,+,14,8,22
113,-,86,51,35
113,+,21,17,38
113,/,28,58,0
113,/,54,43,1
113,/,98,71,1
113,/,34,39,0
97,-,94,77,17
113,+,48,111,46
97,/,89,25,3
113,-,112,50,62
113,+,65,7,72
113,+,80,75,42
97,+,40,13,53
113,+,53,87,27
113,/,50,68,0
113,-,81,10,71
97,-,45,8,37
113,/,91,13,7
113,+,84,18,102
113,/,89,72,1
113,/,52,72,0
113,-,27,56,84
113,/,20,56,0
113,+,41,33,74
97,/,32,61,0
113,+,40,83,10
113,/,71,94,0
113,+,88,92,67
97,-,48,70,75
113,-,9,85,37
97,+,89,50,42
97,-,56,9,47
113,+,94,2,96
113,/,49,23,2
97,/,87,91,0
97,+,30,75,8
113,-,87,80,7
113,+,68,94,49
113,/,92,54,1
113,-,103,51,52
113,+,41,20,61
113,-,35,86,62
113,-,43,66,90
113,-,75,78,110
97,+,7,91,1
113,/,95,89,1
113,-,90,5,85
97,+,89,39,31
97,+,23,79,5
113,+,44,25,69
113,/,97,99,0
97,-,94,71,23
113,/,32,47,0
97,-,32,21,11
97,/,73,94,0
113,-,48,82,79
113,/,44,50,0
97,+,1,16,17
97,-,65,59,6
97,+,70,30,3
97,/,64,38,1
113,/,111,30,3
97,-,93,11,82
97,-,79,97,79
97,-,42,55,84
97,+,28,80,11
113,+,2,63,65
113,/,83,46,1
113,-,113,69,44
113,/,74,20,3
97,+,42,26,68
97,-,15,71,41
113,+,91,21,112
113,+,110,57,54
113,+,4,55,59
97,-,33,97,33
97,+,1,9,10
113,+,103,57,47
97,+,71,17,88
97,-,77,49,28
97,-,74,84,87
113,-,94,102,105
113,+,5,70,75
113,-,6,34,85
97,+,44,38,82
97,/,56,74,0
113,-,68,108,73
113,+,77,80,44
97,-,70,80,87
113,+,24,111,22
97,-,37,44,90
97,-,38,57,78
113,-,53,37,16
113,+,79,106,72
113,/,64,47,1
113,+,99,92,78
97,+,25,56,81
97,+,46,27,73
97,-,54,3,51
113,/,59,23,2
97,-,73,22,51
97,+,60,1,61
113,/,23,15,1
113,+,83,108,78
97,/,80,86,0
113,/,72,58,1
113,-,54,101,66
97,+,88,66,57
97,-,92,39,53
113,-,11,25,99
113,/,107,92,1
97,+,92,46,41
97,-,60,72,85
113,+,91,33,11
97,-,52,96,53
97,/,26,56,0
113,/,37,82,0
97,/,68,30,2
97,-,73,50,23
97,-,47,97,47
113,/,29,56,0
113,+,95,98,80
113,+,14,94,108
113,-,60,25,35
113,-,7,60,60
97,-,42,3,39
113,+,90,110,87
97,/,22,44,0
113,/,95,15,6
113,-,109,3,106
113,-,35,0,35
97,-,23,20,3
113,+,110,111,108
97,/,72,51,1
97,+,78,25,6
97,+,38,74,15
97,+,67,58,28
113,/,66,88,0
113,+,15,62,77
97,/,55,50,1
97,-,82,36,46
113,/,79,68,1
113,-,1,22,92
113,-,70,10,60
97,/,8,92,0
113,-,14,98,29
113,-,20,81,52
97,/,49,72,0
113,-,34,113,34
97,-,14,6,8
113,/,3,66,0
97,/,85,51,1
113,/,103,67,1
113,-,24,102,35
113,/,11,36,0
113,/,76,39,1
113,/,111,64,1
97,/,75,36,2
113,-,74,34,40
113,/,77,55,1
97,/,16,11,1
113,-,69,103,79
113,+,86,83,56
97,-,20,44,73
113,/,71,22,3
113,+,50,67,4
113,-,40,21,19
113,/,66,51,1
97,-,55,88,64
113,+,97,2,99
113,-,72,30,42
113,-,10,34,89
97,-,38,77,58
113,+,84,84,55
97,/,29,77,0
97,+,85,67,55
113,/,47,5,9
97,/,22,6,3
97,+,81,85,69
97,+,66,94,63
113,/,111,13,8
113,+,65,62,14
113,+,107,99,93
113,/,2,111,0
113,+,30,0,30
113,/,66,31,2
97,/,36,81,0
97,/,70,5,14
97,+,56,17,73
113,-,82,96,99
113,/,34,50,0
97,/,18,75,0
113,-,67,101,79
113,/,61,19,3
113,/,11,5,2
113,+,31,80,111
97,-,38,19,19
97,-,1,37,61
113,/,33,6,5
113,/,38,55,0
97,+,62,86,51
113,/,27,5,5
97,/,34,61,0
113,/,59,57,1
97,+,44,48,92
97,-,96,57,39
97,+,22,6,28
113,/,105,40,2
113,/,109,89,1
97,+,13,38,51
97,+,33,54,87
113,/,89,22,4
97,+,70,17,87
113,-,80,53,27
113,/,35,77,0
113,/,31,25,1
113,+,43,73,3
97,+,61,52,16
113,-,76,86,103
113,/,80,68,1
97,+,12,10,22
113,-,44,22,22
113,-,66,9,57
97,-,97,80,17
97,/,50,34,1
113,/,28,102,0
113,-,9,34,88
113,+,57,69,13
113,-,7,46,74
113,/,70,13,5
97,+,78,79,60
113,/,101,26,3
113,/,112,83,1
97,/,70,21,3
97,/,54,92,0
97,-,83,53,30
113,+,106,48,41
113,+,73,105,65
113,+,81,25,106
97,+,65,48,16
97,/,72,83,0
113,-,37,105,45
113,-,43,29,14
97,-,4,4,0
113,+,20,26,46
113,+,45,35,80
97,+,88,31,22
97,-,84,17,67
113,+,25,100,12
113,-,87,3,84
113,/,31,42,0
113,+,41,110,38
97,/,63,47,1
97,+,35,26,61
97,/,74,53,1
113,-,8,35,86
97,/,55,47,1
113,-,31,74,70
113,/,94,104,0
113,-,103,92,11
113,/,33,22,1
113,/,9,105,0
97,/,29,5,5
97,+,68,2,70
113,/,106,23,4
113,-,102,60,42
113,/,33,106,0
113,/,5,50,0
113,-,8,13,108
97,/,36,91,0
97,-,7,48,56
113,+,77,11,88
97,-,37,73,61
113,/,56,18,3
97,/,36,75,0
113,-,33,39,107
113,-,90,99,104
97,+,3,46,49
113,-,17,31,99
97,+,57,54,14
113,/,74,78,0
113,/,47,112,0
97,+,91,70,64
113,-,66,55,11
97,-,24,53,68
97,-,42,42,0
113,/,13,93,0
113,+,16,70,86
113,-,44,79,78
113,+,97,75,59
97,-,71,96,72
113,/,106,38,2
113,+,33,91,11
97,-,91,53,38
113,+,84,112,83
97,/,31,95,0
113,+,87,2,89
113,/,72,51,1
113,/,78,84,0
113,-,14,78,49
113,/,97,52,1
113,/,101,93,1
97,/,12,5,2
113,/,55,47,1
113,-,87,89,111
113,/,102,103,0
113,+,11,96,107
113,/,58,35,1
97,+,26,0,26
97,+,82,65,50
97,+,8,44,52
113,-,6,111,8
113,/,1,62,0
113,+,27,9,36
97,/,18,28,0
113,-,95,92,3
97,/,79,36,2
97,-,9,66,40
113,-,55,28,27
113,+,111,45,43
113,/,91,49,1
97,+,78,3,81
113,+,106,8,1
113,-,45,98,60
113,-,17,48,82
97,-,6,95,8
113,-,83,49,34
113,/,83,101,0
97,+,42,42,84
113,/,63,103,0
113,-,95,102,106
113,/,80,40,2
113,/,87,79,1
113,-,76,29,47
113,/,81,60,1
113,/,64,64,1
97,-,68,7,61
113,+,21,79,100
113,/,70,31,2
113,-,27,82,58
113,/,80,58,1
97,+,42,83,28
97,/,69,85,0
113,+,100,2,102
97,-,18,30,85
97,-,77,61,16
97,/,0,50,0
113,+,79,59,25
113,+,11,37,48
97,/,80,29,2
113,/,41,78,0
97,+,8,76,84
113,-,5,93,25
97,-,71,86,82
97,/,74,79,0
97,/,21,84,0
113,+,76,51,14
113,+,62,64,13
113,/,52,42,1
113,-,112,89,23
113,/,32,94,0
113,+,35,16,51
97,-,0,30,67
113,+,57,49,106
113,+,60,96,43
97,/,66,42,1
113,/,36,92,0
113,+,22,87,109
113,+,36,63,99
113,+,94,41,22
113,+,52,9,61
113,-,31,69,75
113,-,112,5,107
113,/,47,109,0
113,+,15,107,9
97,-,24,1,23
113,+,85,69,41
113,/,6,92,0
113,-,65,17,48
113,+,113,66,66
113,+,90,15,105
97,/,23,58,0
97,-,73,44,29
113,+,28,23,51
113,+,53,93,33
113,-,84,63,21
113,+,21,39,60
113,-,102,92,10
113,+,46,79,12
113,+,21,82,103
113,/,53,84,0
97,/,97,63,1
97,+,67,37,7
97,+,57,34,91
97,+,30,36,66
113,-,102,15,87
97,+,78,34,15
113,/,73,3,24
113,/,36,21,1
113,/,44,85,0
97,/,59,97,0
113,/,67,6,11
113,/,113,32,3
113,+,28,107,22
113,/,16,78,0
113,/,43,25,1
97,+,63,93,59
113,+,25,49,74
113,/,87,34,2
97,+,50,56,9
97,-,42,85,54
113,-,45,34,11
113,-,3,25,91
113,/,47,16,2
113,-,44,94,63
113,-,50,48,2
97,/,78,3,26
113,-,23,84,52
97,-,48,85,60
113,-,15,110,18
113,+,33,74,107
113,-,45,104,54
113,+,49,86,22
97,/,76,45,1
113,-,25,107,31
97,/,84,23,3
97,-,3,52,48
113,+,91,72,50
113,/,84,69,1
113,+,104,87,78
113,/,108,53,2
97,/,26,72,0
97,+,21,73,94
113,-,81,111,83
113,/,39,68,0
97,/,55,85,0
113,-,53,51,2
113,+,111,50,48
113,/,66,3,22
113,+,27,108,22
113,/,101,98,1
113,/,80,2,40
97,/,59,95,0
97,+,31,36,67
97,+,43,65,11
113,/,39,26,1
113,-,55,32,23
97,/,76,83,0
113,/,14,81,0
97,+,21,91,15
97,-,29,57,69
113,/,86,90,0
97,+,77,13,90
97,+,29,51,80
97,+,6,41,47
97,-,39,66,70
113,/,81,39,2
113,+,13,8,21
113,/,95,21,4
113,-,58,73,98
97,/,81,47,1
113,/,41,71,0
97,-,95,39,56
113,/,85,72,1
113,-,104,80,24
97,/,22,83,0
113,/,83,90,0
97,+,73,88,64
97,-,13,34,76
97,-,0,4,93
97,/,45,73,0
97,/,57,2,28
97,-,6,47,56
113,-,31,10,21
97,/,91,58,1
113,/,33,93,0
97,/,12,46,0
97,/,27,86,0
97,-,39,21,18
113,-,85,48,37
113,-,46,8,38
97,-,46,65,78
113,/,87,35,2
113,/,22,12,1
113,+,88,1,89
113,-,111,113,111
97,-,54,74,77
97,-,55,21,34
113,+,104,5,109
113,+,41,111,39
113,+,97,0,97
97,-,63,76,84
113,-,22,60,75
113,-,63,107,69
97,-,97,27,70
113,+,4,95,99
113,-,99,9,90
113,+,105,37,29
113,-,14,20,107
97,/,42,38,1
97,+,6,93,2
97,-,79,58,21
113,-,113,80,33
113,-,0,106,7
113,+,59,97,43
97,+,77,70,50
97,/,1,90,0
113,-,82,18,64
113,-,61,48,13
97,/,60,46,1
97,-,59,31,28
97,+,43,52,95
97,+,3,77,80
97,+,16,42,58
113,-,47,104,56
113,/,113,95,1
113,/,109,28,3
113,-,82,55,27
113,-,100,105,108
113,-,54,94,73
113,+,110,80,77
113,+,64,81,32
113,/,109,80,1
113,-,81,31,50
97,+,81,35,19
97,+,22,45,67
113,/,13,75,0
97,+,23,74,0
113,/,96,113,0
97,/,92,83,1
97,-,64,21,43
113,/,88,11,8
113,-,50,37,13
97,+,8,35,43
113,/,85,11,7
113,+,10,18,28
113,-,76,35,41
97,-,24,36,85
113,-,44,34,10
97,/,48,53,0
113,+,68,23,91
113,+,41,80,8
113,+,38,90,15
113,+,85,46,18
97,/,30,53,0
97,/,94,82,1
113,+,111,6,4
113,/,92,101,0
113,+,57,72,16
113,+,105,44,36
113,+,28,59,87
113,+,104,102,93
113,/,108,14,7
97,+,43,39,82
113,/,47,54,0
97,+,56,29,85
113,/,110,48,2
113,/,92,104,0
97,/,10,22,0
97,/,78,84,0
113,+,40,97,24
113,+,21,103,11
97,/,7,56,0
113,/,16,70,0
97,-,53,42,11
113,/,1,103,0
113,-,77,9,68
97,+,85,52,40
97,+,48,84,35
113,+,14,85,99
113,+,79,104,70
113,-,101,56,45
113,-,51,83,81
97,/,8,16,0
113,+,70,41,111
97,+,16,95,14
97,+,63,86,52
113,+,105,105,97
97,+,73,53,29
113,-,23,106,30
113,+,11,57,68
113,+,3,65,68
113,/,58,58,1
113,+,48,105,40
113,+,52,90,29
113,/,88,86,1
97,/,60,78,0
113,/,88,23,3
97,/,53,37,1
97,/,6,30,0
97,/,80,51,1
113,-,68,101,80
113,-,107,60,47
113,/,23,49,0
113,-,22,105,30
113,/,113,107,1
113,-,29,77,65
97,+,68,79,50
97,/,24,46,0
97,-,15,75,37
113,+,66,61,14
113,/,24,5,4
97,/,17,86,0
113,+,22,75,97
113,/,72,30,2
97,-,71,52,19
97,-,19,12,7
113,/,95,54,1
97,/,13,70,0
113,-,97,98,112
113,+,113,20,20
97,+,61,53,17
97,-,63,42,21
97,-,66,13,53
113,+,78,32,110
97,+,97,83,83
113,/,34,87,0
113,/,84,55,1
113,+,112,11,10
97,+,67,23,90
113,+,98,56,41
97,/,44,81,0
97,/,94,47,2
97,+,43,85,31
113,+,3,5,8
97,/,11,92,0
97,-,0,57,40
97,/,10,81,0
97,-,74,41,33
113,+,15,98,0
113,+,77,60,24
113,-,6,101,18
97,-,65,14,51
113,-,78,92,99
97,/,75,1,75
113,+,43,30,73
97,/,35,73,0
113,+,8,26,34
113,-,92,96,109
113,-,20,3,17
113,+,71,82,40
113,+,113,86,86
113,+,44,43,87
97,-,17,42,72
113,/,93,33,2
113,-,42,32,10
113,+,6,47,53
113,-,66,106,73
113,-,112,16,96
113,/,59,55,1
113,-,60,86,87
97,+,9,40,49
97,-,41,92,46
113,/,55,113,0
97,-,12,50,59
113,+,112,100,99
113,-,38,40,111
97,/,81,3,27
97,-,8,4,4
113,/,75,96,0
113,-,94,27,67
113,/,105,77,1
113,+,6,32,38
113,-,10,40,83
113,/,10,61,0
97,/,58,38,1
97,+,22,35,57
97,/,87,1,87
113,/,91,98,0
113,-,43,62,94
97,+,19,19,38
113,+,76,86,49
97,/,62,5,12
113,-,66,59,7
113,/,39,35,1
97,/,27,64,0
113,+,61,110,58
113,+,58,45,103
113,/,10,3,3
113,/,2,51,0
113,-,98,51,47
97,+,96,40,39
113,+,94,28,9
113,/,74,76,0
97,/,52,23,2
97,-,46,53,90
97,+,75,46,24
97,/,57,23,2
97,+,19,32,51
113,-,23,105,31
113,+,67,40,107
113,-,74,3,71
97,/,58,40,1
113,-,6,98,21
113,/,50,109,0
113,/,105,21,5
97,-,79,87,89
97,-,39,94,42
97,-,34,36,95
113,+,56,14,70
113,/,113,92,1
113,+,105,100,92
97,/,34,93,0
113,/,83,83,1
113,+,105,48,40
113,+,100,3,103
113,+,21,77,98
97,+,81,48,32
113,/,83,36,2
97,-,14,81,30
97,/,91,12,7
97,-,82,6,76
113,+,6,4,10
97,/,46,97,0
97,+,40,87,30
113,+,73,64,24
113,-,77,53,24
113,/,75,62,1
113,+,99,7,106
97,/,16,20,0
113,/,93,80,1
113,+,75,34,109
97,-,26,27,96
97,/,75,61,1
113,-,35,61,87
113,+,79,67,33
113,+,100,30,17
97,/,58,32,1
113,/,64,92,0
113,-,66,0,66
97,/,80,27,2
97,/,33,70,0
113,+,99,54,40
113,+,21,12,33
113,+,29,112,28
97,/,50,46,1
113,-,93,92,1
113,+,20,82,102
113,-,67,58,9
113,/,9,49,0
97,+,20,5,25
113,/,16,86,0
113,-,105,17,88
97,-,57,78,76
97,+,15,78,93
97,/,7,37,0
97,-,92,32,60
97,-,25,46,76
97,/,48,6,8
113,/,93,88,1
97,-,59,91,65
113,+,52,84,23
97,-,70,45,25
113,-,53,106,60
97,-,62,57,5
113,+,10,78,88
97,-,39,10,29
113,+,11,15,26
97,/,47,80,0
113,-,54,68,99
113,+,39,76,2
97,+,24,46,70
97,-,43,76,64
113,/,44,88,0
97,+,0,93,93
97,+,78,22,3
97,-,21,6,15
113,+,10,99,109
113,-,30,87,56
113,-,44,88,69
113,-,27,85,55
97,+,62,70,35
113,-,8,16,105
97,/,20,47,0
97,/,81,1,81
113,/,41,96,0
97,/,13,59,0
113,-,76,54,22
97,-,93,50,43
113,-,58,79,92
113,+,59,113,59
97,/,6,38,0
97,-,35,24,11
113,+,8,3,11
113,+,62,65,14
113,/,51,57,0
97,/,55,70,0
113,/,78,3,26
97,-,1,66,32
113,/,39,107,0
97,-,54,79,72
113,-,11,70,54
113,/,53,88,0
113,+,47,58,105
113,+,110,108,105
113,+,113,23,23
97,-,10,27,80
113,+,18,87,105
97,/,94,9,10
97,+,35,9,44
97,-,77,51,26
97,/,30,29,1
113,-,33,21,12
113,/,10,54,0
113,/,58,111,0
113,/,64,60,1
113,+,25,16,41
97,+,85,0,85
113,+,7,66,73
113,+,96,8,104
97,+,37,88,28
113,-,40,82,71
97,+,51,19,70
113,-,95,73,22
97,/,79,60,1
113,+,88,36,11
113,/,62,12,5
97,+,77,29,9
113,+,56,108,51
97,-,36,85,48
113,-,91,66,25
113,/,31,102,0
113,/,72,18,4
97,-,32,79,50
97,/,20,97,0
97,/,90,86,1
113,/,93,90,1
97,-,83,93,87
97,/,44,85,0
113,-,0,29,84
97,+,59,17,76
113,/,22,83,0
113,+,24,77,101
97,-,58,15,43
113,+,79,105,71
97,+,52,56,11
97,+,42,77,22
113,+,70,112,69
113,+,108,14,9
97,+,54,52,9
97,-,74,23,51
113,+,94,22,3
97,/,48,8,6
97,-,94,8,86
113,/,90,20,4
113,/,81,107,0
97,+,33,84,20
97,/,97,14,6
113,+,103,50,40
97,/,27,69,0
113,+,73,45,5
97,-,32,42,87
113,+,6,73,79
97,/,66,34,1
97,-,23,17,6
97,+,81,71,55
97,/,50,41,1
113,-,97,92,5
113,-,86,45,41
113,+,98,84,69
113,/,36,5,7
113,/,87,69,1
113,+,56,62,5
113,-,97,59,38
97,-,52,54,95
97,+,51,95,49
113,+,16,56,72
113,/,54,37,1
97,/,80,68,1
113,/,107,87,1
113,/,55,35,1
113,/,20,84,0
97,+,43,4,47
97,-,14,47,64
113,+,55,43,98
113,/,26,113,0
113,-,32,105,40
113,+,52,40,92
113,+,112,84,83
113,/,23,80,0
97,/,54,22,2
113,/,108,45,2
97,-,81,6,75
113,-,64,36,28
97,/,3,2,1
97,-,80,96,81
113,-,98,35,63
97,/,21,48,0
113,/,108,2,54
97,/,60,63,0
97,+,21,31,52
113,+,81,46,14
113,-,92,109,96
97,+,13,37,50
113,/,18,94,0
113,+,50,112,49
97,+,43,48,91
97,+,71,29,3
113,-,29,25,4
113,/,9,107,0
97,+,33,75,11
97,/,29,13,2
113,-,75,65,10
97,/,95,51,1
97,/,90,96,0
113,+,23,93,3
113,-,61,108,66
113,+,27,40,67
113,+,102,20,9
113,-,39,99,53
97,+,14,19,33
113,+,6,59,65
97,+,56,69,28
113,/,27,78,0
97,/,42,25,1
97,-,26,40,83
113,-,26,103,36
113,/,43,106,0
97,+,36,16,52
97,/,25,22,1
113,+,76,91,54
113,+,37,73,110
97,-,51,25,26
97,-,65,16,49
97,+,12,1,13
97,+,16,59,75
113,-,78,27,51
97,-,27,7,20
113,/,110,111,0
113,+,76,99,62
97,-,5,2,3
97,/,35,96,0
113,-,17,64,66
113,+,6,58,64
97,+,69,72,44
97,+,47,34,81
97,/,64,59,1
113,-,59,48,11
97,/,7,54,0
113,-,89,5,84
97,+,94,27,24
113,-,110,87,23
97,/,89,23,3
97,-,34,54,77
113,-,55,29,26
97,+,24,11,35
97,/,20,45,0
113,/,31,44,0
113,+,30,105,22
97,+,1,97,1
113,+,93,109,89
97,+,94,87,84
113,-,71,41,30
113,/,76,73,1
113,+,2,15,17
113,-,23,112,24
97,+,74,77,54
97,+,82,35,20
113,-,34,77,70
113,+,93,16,109
113,-,1,3,111
113,/,8,10,0
113,+,107,69,63
113,/,4,41,0
113,-,110,102,8
97,/,20,39,0
113,+,23,24,47
97,+,55,11,66
113,/,6,1,6
97,-,5,49,53
113,-,98,2,96
97,+,63,46,12
113,/,33,76,0
113,/,77,3,25
113,/,40,25,1
97,/,37,52,0
97,/,36,19,1
97,-,95,11,84
113,/,38,68,0
97,+,22,40,62
97,/,54,9,6
97,+,27,17,44
97,/,47,62,0
97,-,12,58,51
97,+,73,21,94
113,/,82,113,0
113,+,68,56,11
113,/,59,85,0
97,-,73,49,24
113,/,39,98,0
97,/,91,62,1
113,-,67,13,54
97,/,77,29,2
97,/,82,7,11
113,/,58,69,0
97,+,39,75,17
113,-,7,110,10
113,+,93,18,111
97,/,24,82,0
113,/,29,58,0
113,-,57,107,63
113,/,108,80,1
113,/,62,36,1
97,-,83,34,49
97,/,41,97,0
97,/,23,81,0
97,+,15,0,15
97,/,92,67,1
113,+,48,66,1
113,+,89,47,23
113,+,112,73,72
113,+,31,36,67
97,-,31,75,53
113,-,109,106,3
113,+,20,48,68
97,/,87,46,1
113,+,85,36,8
97,/,85,60,1
113,/,17,105,0
113,+,21,108,16
113,+,110,72,69
97,/,69,10,6
113,+,0,55,55
113,/,14,90,0
97,/,50,47,1
113,/,35,87,0
113,-,81,8,73
97,-,8,72,33
113,/,78,25,3
113,-,23,22,1
113,-,55,57,111
113,+,40,48,88
97,/,30,41,0
113,+,48,31,79
113,+,54,101,42
113,/,49,20,2
97,/,48,5,9
113,-,40,6,34
97,+,96,71,70
113,-,25,53,85
97,-,10,93,14
97,-,17,34,80
97,-,91,39,52
97,/,20,93,0
113,/,94,30,3
97,-,31,10,21
113,/,48,111,0
97,/,9,69,0
113,+,93,23,3
97,-,11,4,7
97,+,17,44,61
97,-,66,37,29
113,/,105,15,7
113,-,96,47,49
113,/,113,49,2
97,-,79,49,30
113,+,97,93,77
113,/,75,87,0
113,/,33,16,2
97,+,86,29,18
113,/,12,64,0
113,/,59,35,1
113,+,63,44,107
97,-,4,34,67
97,+,46,24,70
97,/,30,35,0
113,/,110,106,1
113,/,63,77,0
113,+,41,4,45
113,/,15,41,0
97,-,71,4,67
113,+,44,88,19
113,/,82,78,1
97,-,21,39,79
97,/,66,75,0
97,-,50,20,30
113,-,4,59,58
113,-,75,97,91
113,/,8,73,0
97,-,59,32,27
97,-,77,5,72
113,-,74,95,92
113,/,17,19,0
97,-,23,22,1
113,+,73,82,42
97,+,7,78,85
113,+,58,98,43
97,-,15,59,53
113,/,11,4,2
97,+,20,70,90
97,-,56,12,44
97,-,70,59,11
97,+,43,42,85
97,/,60,34,1
113,+,37,86,10
97,-,75,71,4
97,+,54,61,18
113,-,0,102,11
113,/,104,58,1
97,-,72,71,1
113,+,68,55,10
113,/,78,1,78
113,/,12,15,0
113,/,56,34,1
97,+,72,74,49
97,+,41,18,59
97,/,1,33,0
97,-,46,21,25
113,-,54,70,97
113,/,24,61,0
113,+,106,105,98
97,/,12,36,0
113,-,21,79,55
113,-,98,19,79
97,/,8,68,0
113,-,37,89,61
113,+,41,34,75
113,+,3,97,100
113,/,3,1,3
97,-,6,88,15
97,/,81,72,1
113,-,46,73,86
97,-,30,8,22
113,-,73,110,76
113,+,19,108,14
113,/,2,91,0
113,-,39,54,98
113,-,89,107,95
113,-,34,49,98
97,-,21,23,95
113,/,81,17,4
97,+,45,37,82
113,-,0,49,64
97,-,34,33,1
113,-,54,103,64
97,/,28,84,0
113,/,21,76,0
113,+,75,45,7
113,+,55,103,45
97,+,61,95,59
113,-,27,45,95
113,/,60,4,15
113,+,59,2,61
97,+,71,47,21
113,/,104,84,1
113,+,101,51,39
113,+,70,105,62
113,/,2,55,0
97,/,0,79,0
113,+,108,94,89
97,+,20,24,44
113,+,95,27,9
97,/,85,2,42
113,-,62,94,81
97,+,26,86,15
113,-,95,49,46
113,-,1,34,80
97,-,80,79,1
113,-,102,74,28
113,-,25,111,27
113,/,67,49,1
97,-,24,22,2
113,-,16,16,0
113,+,83,29,112
113,+,75,110,72
113,-,15,23,105
97,/,26,26,1
113,-,100,113,100
113,-,58,97,74
97,-,68,80,85
113,/,80,11,7
97,+,29,50,79
97,-,52,69,80
113,+,60,101,48
113,+,24,87,111
113,-,111,39,72
113,-,43,64,92
97,-,60,51,9
97,-,81,86,92
113,/,2,16,0
97,+,44,85,32
113,/,77,70,1
97,+,81,30,14
97,/,68,69,0
97,/,37,28,1
113,/,105,47,2
113,-,27,13,14
97,+,0,56,56
113,-,45,33,12
97,/,90,18,5
113,-,95,61,34
97,-,89,93,93
113,/,1,14,0
113,-,78,26,52
113,-,74,71,3
113,/,1,61,0
113,-,7,106,14
113,/,9,65,0
97,/,15,38,0
97,+,87,51,41
113,-,25,68,70
113,+,86,63,36
113,/,51,30,1
113,/,52,78,0
113,-,25,72,66
97,/,20,11,1
97,-,61,89,69
113,-,50,27,23
97,/,19,2,9
113,/,61,2,30
113,/,27,18,1
113,-,6,43,76
113,+,14,6,20
97,-,16,52,61
97,-,90,96,91
97,-,31,95,33
97,+,15,23,38
113,+,97,66,50
97,+,30,27,57
113,-,20,105,28
97,/,11,80,0
97,+,28,30,58
113,+,97,90,74
97,-,21,8,13
113,+,16,108,11
113,-,73,72,1
97,+,41,32,73
97,/,48,36,1
97,+,80,12,92
113,+,12,104,3
113,/,3,3,1
113,/,61,37,1
113,/,89,90,0
113,+,69,105,61
113,+,24,90,1
97,/,2,93,0
